"trip_id"	"household_id"	"person_n"	"trip_n"	"travel_mode"	"purpose"	"fueltype"	"faretype"	"bus_scale"	"survey_year"	"travel_year"	"travel_month"	"travel_date"	"day_of_week"	"start_time"	"age"	"female"	"driving_license"	"car_ownership"	"distance"	"dur_walking"	"dur_cycling"	"dur_pt_access"	"dur_pt_rail"	"dur_pt_bus"	"dur_pt_int"	"pt_interchanges"	"dur_driving"	"cost_transit"	"cost_driving_fuel"	"cost_driving_ccharge"	"driving_traffic_percent"	"W"
"4013"	39753	8516	0	3	4	3	1	1	1	2	2013	8	29	4	19	39	1	1	1	5616	1.448888889	0.4675	0.223333333	0.133333333	0.172222222	0.111111111	1	0.473611111	3.6	1.34	0	0.417595	1.06560342319147
"4014"	56850	12208	0	10	3	3	1	5	0	3	2014	5	1	4	20.75	62	1	1	1	21126	4.730833333	1.373888889	0.126944444	0.783333333	0.088611111	0.3	2	1.218888889	0	3.42	0	0.559025	0.836779970608957
"4015"	73349	15880	2	0	1	3	1	3	0	3	2014	11	23	7	10	13	0	0	2	924	0.418055556	0.163888889	0.226944444	0	0.052222222	0	0	0.0925	0	0.32	0	0.00900901	1.21475236566241
"4016"	621	152	0	1	4	3	1	1	0	1	2012	4	12	4	15.16666667	35	0	1	1	1822	0.463611111	0.164444444	0.118611111	0	0.241666667	0	0	0.228333333	0	0.47	0	0.461071	1.21475236566241
"4017"	25381	5477	0	2	3	3	6	1	1	1	2013	2	11	1	14.01666667	54	0	1	0	4733	1.0625	0.373888889	0.119722222	0.183333333	0	0	0	0.306111111	2.4	0.73	10.5	0.675136	0.848964507070372
"4018"	65665	14149	0	0	4	3	6	1	1	3	2014	8	18	1	12	43	0	1	2	1470	0.357222222	0.118611111	0.071666667	0	0.085277778	0	0	0.087777778	1.5	0.23	0	0.151899	0.848964507070372
"4019"	76217	16483	0	0	4	3	2	5	0	3	2015	1	3	6	10	35	0	1	2	3757	0.871388889	0.270555556	0.163055556	0	0.35	0	0	0.245	0	0.76	0	0.272109	1.21475236566241
"4020"	54990	11768	2	1	3	2	1	2	0	3	2014	4	3	4	15.83333333	16	1	0	1	3795	1.001666667	0.307777778	0.28	0.066666667	0.142222222	0.116666667	1	0.349444444	0.85	0.87	0	0.581081	1.06560342319147
"4021"	1330	286	3	0	4	1	2	1	1	1	2012	4	20	5	8.5	22	0	0	1	4160	1.015277778	0.309722222	0.078055556	0.1	0.093333333	0.15	1	0.2675	3	0.69	0	0.375909	1.21475236566241
"4022"	13031	2771	2	2	4	3	2	1	1	1	2012	9	5	3	20	22	0	1	2	3228	0.935	0.308888889	0.059444444	0	0.270277778	0.098333333	1	0.203333333	3	0.56	0	0.0915301	1.21475236566241
"4023"	23492	5074	0	0	4	3	1	1	1	1	2013	1	22	2	11.5	56	1	1	1	2251	0.644722222	0.210555556	0.116944444	0	0.272222222	0.083333333	1	0.146388889	3	0.46	0	0.197343	0.836779970608957
"4024"	76159	16469	3	0	3	3	2	2	0	3	2015	1	2	5	12	17	1	0	1	6795	1.614444444	0.474444444	0.077777778	0	0.557222222	0.083333333	1	0.407222222	0	1.13	0	0.521146	1.06560342319147
"4025"	63126	13564	1	3	3	5	1	5	0	3	2014	7	12	6	14.5	69	0	1	1	5924	1.477777778	0.504166667	0.138333333	0.233333333	0	0.1	1	0.420555556	0	1.2	10.5	0.647952	0.848964507070372
"4026"	42129	8996	0	0	3	1	6	1	1	2	2013	9	25	3	8.833333333	30	0	0	0	9121	2.088055556	0.723333333	0.294722222	0.316666667	0	0	0	0.813611111	2.8	1.69	10.5	0.843291	1.21475236566241
"4027"	56820	12198	1	0	1	1	1	1	1	3	2014	4	30	3	7.833333333	22	1	0	1	879	0.243055556	0.100277778	0.163611111	0	0.04	0	0	0.088888889	1.5	0.23	0	0.171875	1.06560342319147
"4028"	18910	4005	1	1	4	1	1	1	1	1	2012	11	9	5	15.33333333	37	1	1	2	1114	0.296111111	0.091666667	0.075833333	0	0.111111111	0	0	0.067222222	1.5	0.2	0	0.0661157	1.06560342319147
"4029"	70732	15304	1	0	1	1	1	1	1	3	2014	10	21	2	8.75	43	0	1	1	1209	0.306944444	0.109722222	0.190833333	0.033333333	0	0	0	0.101111111	1.7	0.26	0	0.0906593	0.848964507070372
"4030"	37439	7995	3	1	3	4	6	4	0.5	2	2013	7	29	1	17.5	21	1	1	0	3626	0.873888889	0.289722222	0.219444444	0.2	0	0	0	0.3275	1.95	0.71	10.5	0.521628	1.06560342319147
"4031"	66443	14326	0	3	4	3	1	1	1	3	2014	8	27	3	17.43333333	55	0	1	1	1611	0.420833333	0.128888889	0.068888889	0	0.129722222	0	0	0.109444444	1.5	0.34	0	0.142132	0.848964507070372
"4032"	65616	14138	4	1	1	5	6	5	0	3	2014	8	17	7	16.58333333	5	0	0	0	771	0.196944444	0.060555556	0.081944444	0	0.028611111	0	0	0.071944444	0	0.15	0	0.146718	1.21475236566241
"4033"	37151	7925	0	0	4	3	6	1	1	2	2013	7	25	4	9.166666667	44	0	0	0	4182	1.025	0.346388889	0.1125	0	0.694166667	0	0	0.325	1.5	0.8	0	0.378632	0.848964507070372
"4034"	36207	7729	1	3	4	3	1	1	1	2	2013	7	16	2	19	63	0	1	2	1907	0.560833333	0.161666667	0.142222222	0	0.082222222	0	0	0.080277778	1.5	0.33	0	0.100346	0.848964507070372
"4035"	64789	13937	0	1	3	3	6	1	1	3	2014	8	2	6	10	21	1	0	0	1320	0.478055556	0.186944444	0.189166667	0	0.1	0	0	0.108888889	1.5	0.36	0	0.219388	1.06560342319147
"4036"	5712	1166	0	2	3	3	6	5	0	1	2012	6	12	2	11.75	61	1	0	0	3193	0.772777778	0.290277778	0.1275	0	0.223333333	0	0	0.251944444	0	0.69	0	0.366042	0.836779970608957
"4037"	72579	15716	0	5	4	4	1	1	0	3	2014	11	13	4	16	59	1	1	2	10031	2.6275	0.839166667	0.041111111	0	0.766388889	0.2375	2	0.494444444	0	2	0	0.286517	0.836779970608957
"4038"	24394	5258	2	4	4	5	6	2	0	1	2013	1	31	4	20	17	1	0	2	2844	0.688611111	0.225555556	0.114722222	0	0.164166667	0	0	0.161388889	0	0.47	0	0.139415	1.06560342319147
"4039"	15866	3355	2	1	1	3	1	1	1	1	2012	10	8	1	15.5	20	0	0	1	406	0.099444444	0.040833333	0.050555556	0	0.026388889	0	0	0.048333333	1.5	0.09	0	0.454023	1.21475236566241
"4040"	12246	2601	1	0	4	3	1	4	0	1	2012	8	25	6	19.33333333	19	1	0	1	12000	2.799444444	0.971388889	0.140555556	0.4	0	0.15	1	0.780277778	1.85	2.24	0	0.607334	1.06560342319147
"4041"	10179	2123	1	0	4	3	1	5	0	1	2012	7	28	6	9.5	61	1	1	1	2856	0.695555556	0.1675	0.186388889	0	0.183333333	0	0	0.178611111	0	0.51	0	0.25661	0.836779970608957
"4042"	59595	12774	0	0	3	3	6	1	1	3	2014	6	4	3	6.75	40	1	1	0	1602	0.393055556	0.128611111	0.121388889	0	0.141666667	0	0	0.1025	1.5	0.31	0	0.252033	1.06560342319147
"4043"	48217	10287	2	1	3	3	1	1	1	2	2013	12	8	7	16	29	1	1	1	18599	4.322777778	1.403611111	0.216388889	0.65	0	0.083333333	1	0.953888889	2.8	2.99	0	0.610367	1.06560342319147
"4044"	72742	15753	2	0	4	3	1	3	0	3	2014	11	15	6	14.5	11	0	0	2	727	0.213333333	0.076944444	0.129722222	0	0.048055556	0	0	0.087222222	0	0.2	0	0.55414	1.21475236566241
"4045"	65345	14074	0	3	4	3	1	1	1	3	2014	8	12	2	15	39	1	1	2	7869	1.880277778	0.619722222	0.127222222	0.2	0.096388889	0.1	1	0.380833333	3	1.36	0	0.210066	1.06560342319147
"4046"	32589	7024	2	3	4	3	1	5	0	2	2013	6	9	7	19.5	10	0	0	1	1814	0.51	0.140555556	0.139444444	0	0.083333333	0	0	0.093333333	0	0.31	0	0.047619	1.21475236566241
"4047"	42893	9159	1	0	3	3	1	5	0	2	2013	10	4	5	12.75	76	1	0	1	13615	3.159166667	1.058888889	0.161388889	0.4	0	0.1	1	0.893888889	0	2.94	10.5	0.531075	0.836779970608957
"4048"	23325	5020	0	0	4	3	1	5	0	1	2013	1	18	5	15.5	61	0	1	2	3997	0.954166667	0.247777778	0.231111111	0	0.398055556	0	0	0.2425	0	0.86	0	0.258877	0.848964507070372
"4049"	25503	5508	1	1	4	1	5	1	1	1	2013	2	13	3	16.5	52	1	1	2	653	0.218888889	0.070277778	0.080277778	0	0.044444444	0	0	0.033611111	1.5	0.13	0	0.247934	0.836779970608957
"4050"	41293	8833	2	0	3	2	2	3	0	2	2013	9	17	2	8	13	0	0	1	1228	0.329444444	0.109444444	0.060833333	0	0.11	0	0	0.079166667	0	0.2	0	0.112281	1.21475236566241
"4051"	29529	6379	1	0	3	1	6	1	1	2	2013	4	29	1	5.25	45	1	0	0	4330	1.013055556	0.324444444	0.130555556	0	0.3375	0.266666667	1	0.160277778	3	0.64	0	0.103986	0.836779970608957
"4052"	37352	7973	0	2	3	5	6	5	0	2	2013	7	28	7	16.83333333	66	1	1	0	2346	0.535833333	0.153055556	0.015555556	0.083333333	0	0	0	0.218055556	0	0.49	0	0.661147	0.836779970608957
"4053"	78688	17055	0	0	3	3	6	5	0	3	2015	2	4	3	13.5	71	0	0	0	1654	0.467777778	0.143055556	0.086944444	0	0.192222222	0	0	0.172222222	0	0.45	0	0.322581	0.848964507070372
"4054"	10743	2256	0	0	3	4	6	1	1	1	2012	8	3	5	7.75	44	0	0	0	31955	7.336666667	2.381111111	0.273333333	0.95	0.415	0.216666667	2	1.313611111	6.59	5.31	0	0.4834	0.848964507070372
"4055"	51278	10975	0	2	3	3	6	5	0	2	2014	1	23	4	12	78	1	0	0	13063	2.975555556	0.945833333	0.208055556	0	0.993611111	0.133333333	1	0.5125	0	1.93	0	0.251491	0.836779970608957
"4056"	70437	15241	3	0	4	3	1	5	0	3	2014	10	18	6	17	6	0	0	1	2539	0.593055556	0.215277778	0.223055556	0	0.136111111	0	0	0.174444444	0	0.47	0	0.355096	1.21475236566241
"4057"	61334	13152	1	5	4	3	1	1	1	3	2014	6	24	2	19.33333333	47	0	1	1	5267	1.309166667	0.412222222	0.088333333	0.166666667	0.146666667	0.101666667	1	0.348055556	3	0.99	0	0.190742	0.848964507070372
"4058"	9578	1998	0	1	2	5	6	4	1	1	2012	7	22	7	13.5	51	1	0	0	2389	0.587222222	0.229722222	0.136388889	0	0.219722222	0	0	0.206111111	1.5	0.48	0	0.669811	0.836779970608957
"4059"	50350	10766	0	1	1	3	2	5	0	2	2014	1	12	7	11.25	65	0	1	1	1839	0.455277778	0.190555556	0.121944444	0	0.125833333	0	0	0.119444444	0	0.26	0	0.316279	0.848964507070372
"4060"	69016	14918	0	1	2	3	6	5	0	3	2014	10	1	3	11.8	65	0	1	0	643	0.153611111	0.067777778	0.053611111	0	0.047777778	0	0	0.055555556	0	0.11	0	0.455	0.848964507070372
"4061"	17117	3613	0	0	4	3	6	4	1	1	2012	10	20	6	9.833333333	38	1	1	0	998	0.227222222	0.078333333	0.0875	0	0.063888889	0	0	0.045833333	1.5	0.14	0	0.0363636	1.06560342319147
"4062"	31074	6706	0	0	3	3	6	5	0	2	2013	5	21	2	10	31	0	0	0	5743	1.355277778	0.446666667	0.131111111	0	0.278333333	0	0	0.269166667	0	0.83	0	0.304438	1.21475236566241
"4063"	80758	17536	0	4	4	4	1	1	1	3	2015	3	13	5	12.25	39	1	1	2	2059	0.491111111	0.118611111	0.201388889	0	0.266666667	0	0	0.159444444	1.5	0.45	0	0.175958	1.06560342319147
"4064"	13816	2931	0	0	3	3	1	5	0	1	2012	9	12	3	11.5	70	0	1	2	2650	0.57	0.230277778	0.115	0	0.200277778	0	0	0.168888889	0	0.51	0	0.274671	0.848964507070372
"4065"	11318	2390	3	2	4	3	2	3	0	1	2012	8	13	1	19.33333333	15	1	0	1	5043	1.1925	0.355	0.184444444	0	0.316666667	0	0	0.276388889	0	0.71	0	0.265327	1.06560342319147
"4066"	20149	4264	0	1	4	5	1	5	0	1	2012	11	27	2	15	58	0	1	2	4062	0.933333333	0.26	0.084444444	0	0.270555556	0	0	0.199722222	0	0.82	0	0.397775	0.848964507070372
"4067"	74880	16202	1	0	3	2	2	3	0	3	2014	12	9	2	7.5	13	0	0	2	3159	0.802222222	0.210277778	0.2175	0	0.344444444	0	0	0.147222222	0	0.44	0	0.175472	1.21475236566241
"4068"	56915	12225	0	1	4	2	1	5	0	3	2014	5	2	5	10	79	0	1	1	2727	0.684444444	0.234722222	0.165277778	0	0.425	0	0	0.238611111	0	0.61	0	0.388824	0.848964507070372
"4069"	3587	749	1	0	4	1	6	1	1	1	2012	5	18	5	8.5	56	1	1	2	2375	0.605277778	0.186111111	0.066111111	0	0.241111111	0	0	0.147777778	1.5	0.38	0	0.349624	0.836779970608957
"4070"	42150	8999	2	0	1	3	6	1	1	2	2013	9	25	3	17	18	0	0	0	1255	0.306111111	0.096111111	0.052777778	0	0.113611111	0	0	0.1275	1.5	0.24	0	0.150327	1.21475236566241
"4071"	8503	1758	1	0	3	1	1	1	1	1	2012	7	11	3	6	30	0	1	1	14841	3.358611111	0.978611111	0.307777778	0.433333333	0	0	0	0.640833333	3.1	2.42	0	0.432596	1.21475236566241
"4072"	31236	6736	0	1	3	3	6	5	0	2	2013	5	22	3	18.25	62	0	1	0	5464	1.3225	0.52	0.076111111	0	0.546944444	0.066388889	1	0.451388889	0	1.03	0	0.767385	0.848964507070372
"4073"	56299	12085	0	0	4	3	1	5	0	3	2014	4	23	3	11.25	70	1	0	1	1075	0.276666667	0.087777778	0.143888889	0	0.05	0	0	0.058055556	0	0.18	0	0.0526316	0.836779970608957
"4074"	53769	11512	0	3	4	3	1	1	1	2	2014	3	1	6	16.06666667	49	0	1	1	507	0.165833333	0.053055556	0.126666667	0	0.021944444	0	0	0.074444444	1.5	0.19	10.5	0.0970149	0.848964507070372
"4075"	15689	3320	0	0	3	3	1	4	1	1	2012	10	5	5	12	47	0	1	2	9353	2.166111111	0.755	0.25	0.333333333	0	0	0	0.602777778	1.75	1.65	10.5	0.463594	0.848964507070372
"4076"	26270	5672	2	1	4	3	2	5	0	1	2013	2	23	6	14	5	0	0	2	3219	0.7325	0.208333333	0.109722222	0	0.163333333	0	0	0.1275	0	0.39	0	0.37037	1.21475236566241
"4077"	12301	2614	0	2	1	3	6	5	0	1	2012	8	26	7	21.08333333	69	1	0	0	2225	0.531666667	0.213055556	0.183055556	0.05	0.041666667	0.116666667	1	0.148611111	0	0.44	0	0.11028	0.836779970608957
"4078"	2139	448	0	1	1	5	6	1	1	1	2012	4	30	1	13	20	1	0	0	2638	0.577222222	0.141388889	0.250555556	0.066666667	0	0	0	0.197222222	1.5	0.42	0	0.283099	1.06560342319147
"4079"	26889	5809	2	1	3	2	1	4	0	1	2013	3	6	3	17	18	0	0	1	7032	1.801666667	0.6975	0.148333333	0.45	0.111111111	0.213333333	1	0.563333333	1.15	1.54	0	0.502959	1.21475236566241
"4080"	2624	552	1	0	1	3	1	5	0	1	2012	5	7	1	14	74	0	1	2	1187	0.260555556	0.075277778	0.071666667	0	0.183333333	0	0	0.063055556	0	0.18	0	0.660793	0.848964507070372
"4081"	75902	16410	2	0	3	4	2	1	1	3	2014	12	22	1	9.5	40	1	1	1	10521	2.541944444	0.731666667	0.256666667	0.283333333	0	0	0	0.351111111	1.5	1.35	0	0.375	1.06560342319147
"4082"	45164	9647	3	1	4	5	1	5	0	2	2013	10	31	4	11.15	10	1	0	1	1597	0.430277778	0.134166667	0.199166667	0	0.133333333	0	0	0.148055556	0	0.42	0	0.163227	1.06560342319147
"4083"	25548	5519	0	1	1	3	1	1	1	1	2013	2	14	4	13.16666667	50	1	1	2	685	0.22	0.117222222	0.133888889	0	0.05	0	0	0.048611111	1.5	0.15	0	0.04	0.836779970608957
"4084"	36665	7827	2	0	3	3	2	1	1	2	2013	7	20	6	15	23	1	0	1	4748	1.163333333	0.397777778	0.171944444	0	0.513888889	0	0	0.376944444	1.5	0.8	10.5	0.487841	1.06560342319147
"4085"	36859	7866	0	4	4	3	3	1	1	2	2013	7	22	1	20.13333333	49	0	1	1	2438	0.695277778	0.191111111	0.233333333	0	0.133333333	0	0	0.143611111	1.5	0.46	0	0.0522244	0.848964507070372
"4086"	58003	12443	0	2	3	3	6	5	0	3	2014	5	15	4	11.5	68	1	0	0	3637	0.891666667	0.265555556	0.063333333	0.133333333	0.198333333	0.1	1	0.271666667	0	0.7	0	0.342536	0.836779970608957
"4087"	67322	14549	0	0	4	4	6	1	1	3	2014	9	10	3	9.833333333	56	0	1	2	27569	6.318055556	1.975	0.424166667	0.9	0.4325	0.216666667	1	1.479444444	3	6.27	0	0.451371	0.848964507070372
"4088"	8269	1706	3	2	4	5	2	3	0	1	2012	7	8	7	14	13	0	0	2	2380	0.590833333	0.190555556	0.078055556	0	0.2525	0	0	0.170833333	0	0.38	0	0.097561	1.21475236566241
"4089"	45361	9701	0	5	4	3	2	1	1	2	2013	11	3	7	16.08333333	50	0	1	2	1708	0.3975	0.122222222	0.069722222	0	0.108333333	0	0	0.083055556	1.5	0.22	0	0.341137	0.848964507070372
"4090"	52358	11207	0	3	4	4	1	1	1	2	2014	2	6	4	14	53	0	1	2	4725	1.141111111	0.330277778	0.076388889	0	0.322222222	0.164444444	1	0.291388889	3	0.96	0	0.303146	0.848964507070372
"4091"	14461	3075	2	2	4	3	2	5	0	1	2012	9	21	5	19	20	1	0	1	809	0.224722222	0.075277778	0.142777778	0	0.092222222	0	0	0.064166667	0	0.14	0	0.147186	1.06560342319147
"4092"	55393	11861	0	2	3	5	1	1	1	3	2014	4	9	3	17.5	36	1	1	1	1824	0.465555556	0.1925	0.195555556	0.05	0	0	0	0.171666667	1.7	0.43	10.5	0.548544	1.06560342319147
"4093"	1597	334	0	2	3	3	6	1	1	1	2012	4	22	7	15	42	0	1	0	10090	2.971111111	0.729722222	0.179166667	0	0.806111111	0.169166667	1	0.448055556	3	1.85	0	0.238686	0.848964507070372
"4094"	27342	5902	2	4	4	3	2	5	0	1	2013	3	19	2	19	10	1	0	2	4025	1.190555556	0.3775	0.151944444	0	0.323611111	0	0	0.253611111	0	0.75	0	0.191676	1.06560342319147
"4095"	72290	15666	3	1	4	5	2	3	0	3	2014	11	10	1	8.25	13	0	0	1	3672	0.900277778	0.287777778	0.1125	0	0.162777778	0.118611111	1	0.246111111	0	0.69	0	0.384876	1.21475236566241
"4096"	23135	4976	1	0	4	4	2	1	1	1	2013	1	15	2	10	56	0	1	2	3332	0.791666667	0.247222222	0.190555556	0	0.331388889	0	0	0.235	1.5	0.59	0	0.192671	0.848964507070372
"4097"	59177	12688	0	3	1	5	2	1	1	3	2014	5	30	5	15.16666667	39	1	1	2	965	0.239722222	0.111666667	0.136111111	0	0.036111111	0	0	0.122777778	1.5	0.19	10.5	0.522624	1.06560342319147
"4098"	70403	15233	1	3	4	3	1	1	1	3	2014	10	17	5	13.25	36	1	1	1	2358	0.6675	0.159444444	0.183055556	0	0.212777778	0.163611111	1	0.168611111	3	0.51	0	0.311367	1.06560342319147
"4099"	2121	445	0	7	3	3	6	1	1	1	2012	4	30	1	17.5	41	0	1	0	1744	0.381111111	0.110277778	0.019722222	0	0.1475	0	0	0.096111111	1.5	0.24	0	0.404624	0.848964507070372
"4100"	24702	5328	0	1	1	3	2	1	1	1	2013	2	3	7	15	38	1	1	2	881	0.239166667	0.121111111	0.163055556	0	0.078333333	0	0	0.134444444	1.5	0.23	0	0.345041	1.06560342319147
"4101"	41383	8851	0	3	4	2	6	1	1	2	2013	9	17	2	14.75	47	1	1	2	1569	0.391111111	0.121666667	0.055277778	0	0.1	0	0	0.088888889	1.5	0.25	0	0.003125	0.836779970608957
"4102"	4710	963	1	0	1	1	2	1	1	1	2012	5	29	2	7.5	50	0	1	1	2268	0.591388889	0.2125	0.173333333	0	0.152777778	0	0	0.170833333	1.5	0.37	10.5	0.676423	0.848964507070372
"4103"	42896	9159	1	3	3	3	1	5	0	2	2013	10	4	5	16	76	1	0	1	13557	3.163055556	1.063333333	0.154722222	0.416666667	0	0.1	1	1.056944444	0	2.63	10.5	0.570565	0.836779970608957
"4104"	15139	3208	0	1	4	3	1	1	1	1	2012	9	29	6	12.5	54	1	1	2	1016	0.250833333	0.092777778	0.131111111	0	0.138611111	0	0	0.1	1.5	0.3	0	0.0472222	0.836779970608957
"4105"	39839	8533	1	0	2	3	2	5	0	2	2013	8	30	5	12	55	0	1	1	6427	1.656666667	0.488333333	0.113333333	0	0.480833333	0.15	1	0.222777778	0	0.84	0	0.149626	0.848964507070372
"4106"	47696	10167	2	2	4	3	2	1	1	2	2013	12	1	7	19	28	0	1	1	955	0.295555556	0.085833333	0.145277778	0	0.044444444	0	0	0.085277778	1.5	0.19	0	0.228013	1.21475236566241
"4107"	69269	14971	2	4	4	5	1	5	0	3	2014	10	4	6	15	5	0	0	1	4442	1.035555556	0.247777778	0.344722222	0	0.216666667	0	0	0.291111111	0	0.88	0	0.34542	1.21475236566241
"4108"	40063	8572	1	1	1	3	2	1	1	2	2013	9	1	7	15.5	36	0	1	1	602	0.185277778	0.088055556	0.146388889	0	0.036944444	0	0	0.110277778	1.5	0.19	0	0.435768	1.21475236566241
"4109"	42788	9142	0	0	3	1	6	1	1	2	2013	10	3	4	8.5	40	1	1	0	1601	0.400277778	0.131388889	0.205277778	0	0.053055556	0	0	0.103888889	1.5	0.28	0	0.302139	1.06560342319147
"4110"	64571	13884	1	0	4	1	5	1	1	3	2014	7	30	3	8.5	44	1	1	2	4112	1.072777778	0.300833333	0.168888889	0	0.381111111	0	0	0.250555556	1.5	0.97	0	0.278271	0.836779970608957
"4111"	66874	14430	2	1	4	3	1	1	1	3	2014	9	4	4	17.75	21	0	0	1	1653	0.471388889	0.186944444	0.321944444	0	0.103611111	0	0	0.121666667	1.5	0.35	0	0.0593607	1.21475236566241
"4112"	54800	11731	0	3	4	3	1	5	0	3	2014	4	1	2	18.33333333	67	1	1	2	7271	1.728333333	0.619722222	0.398055556	0.316666667	0	0	0	0.530555556	0	1.4	0	0.512565	0.836779970608957
"4113"	54863	11745	1	3	3	3	6	5	0	3	2014	4	2	3	23.33333333	30	1	1	0	7047	1.709166667	0.607222222	0.140833333	0.3	0	0	0	0.427222222	0	1.17	0	0.314694	1.06560342319147
"4114"	42006	8972	0	0	4	4	2	1	1	2	2013	9	24	2	7.583333333	31	0	1	1	4244	1.041111111	0.32	0.164722222	0	0.362222222	0.103888889	1	0.262222222	3	0.6	0	0.543432	1.21475236566241
"4115"	50463	10794	1	0	4	1	1	1	1	2	2014	1	13	1	7.25	59	1	1	1	5718	1.444444444	0.496388889	0.149444444	0.116666667	0.158333333	0.15	1	0.373333333	3	1.1	0	0.329613	0.836779970608957
"4116"	11605	2450	0	3	4	3	1	5	0	1	2012	8	16	4	15.83333333	77	1	1	1	1943	0.570277778	0.155833333	0.075833333	0	0.166666667	0	0	0.1575	0	0.43	0	0.153439	0.836779970608957
"4117"	62469	13415	0	1	4	2	6	1	1	3	2014	7	5	6	9.583333333	50	1	1	2	1408	0.359166667	0.112777778	0.1625	0	0.055555556	0	0	0.0925	1.5	0.25	0	0.108108	0.836779970608957
"4118"	71457	15485	1	0	3	1	1	1	1	3	2014	10	31	5	10	50	0	1	1	15666	3.565	1.1025	0.151111111	0.316666667	0.296944444	0.133333333	1	0.528333333	3	2.11	0	0.443743	0.848964507070372
"4119"	19221	4066	1	6	4	5	5	1	1	1	2012	11	14	3	16	52	1	1	2	985	0.244444444	0.097222222	0.146944444	0	0.067777778	0	0	0.115555556	1.5	0.39	0	0.298077	0.836779970608957
"4120"	73090	15831	2	1	3	3	2	1	1	3	2014	11	20	4	13.5	48	1	0	1	8452	2.007222222	0.604444444	0.183611111	0	0.591944444	0.1	1	0.350277778	3	1.14	0	0.415543	0.836779970608957
"4121"	59255	12702	1	1	4	5	1	1	1	3	2014	5	31	6	14.83333333	23	1	1	1	793	0.243611111	0.083611111	0.213333333	0	0.016666667	0	0	0.083055556	1.5	0.2	0	0.0602007	1.06560342319147
"4122"	57193	12275	0	0	4	3	1	5	0	3	2014	5	5	1	11	83	1	1	2	6554	1.652777778	0.488055556	0.125277778	0	0.399722222	0	0	0.273888889	0	1.02	0	0.232252	0.836779970608957
"4123"	34393	7372	0	1	3	2	1	1	1	2	2013	6	26	3	15.5	19	0	0	1	9146	2.141111111	0.556666667	0.179166667	0	0.864444444	0.113611111	1	0.583333333	3	1.55	0	0.628571	1.21475236566241
"4124"	10428	2178	0	3	4	4	2	1	1	1	2012	7	31	2	17	53	1	0	1	10049	2.916111111	0.918611111	0.264166667	0	0.89	0	0	0.546944444	1.5	1.65	0	0.20518	0.836779970608957
"4125"	77651	16810	1	1	1	2	6	1	1	3	2015	1	21	3	14.8	23	0	0	0	837	0.225	0.13	0.1825	0	0.026944444	0	0	0.104722222	1.5	0.19	10.5	0.206897	1.21475236566241
"4126"	344	81	1	0	4	3	1	1	1	1	2012	4	6	5	11.75	43	1	1	2	1772	0.474166667	0.163055556	0.058888889	0	0.126388889	0	0	0.115	1.5	0.33	0	0.227053	0.836779970608957
"4127"	13011	2768	3	1	4	3	1	3	0	1	2012	9	4	2	14.91666667	14	1	0	1	733	0.182222222	0.063333333	0.086388889	0	0.034444444	0	0	0.042777778	0	0.13	0	0.149351	1.06560342319147
"4128"	8365	1727	1	0	3	3	1	5	0	1	2012	7	9	1	11	67	0	1	1	4852	1.152222222	0.314444444	0.278611111	0	0.332222222	0	0	0.303055556	0	0.87	0	0.16407	0.848964507070372
"4129"	74799	16186	0	1	2	5	2	1	1	3	2014	12	8	1	8.25	40	0	1	1	687	0.185833333	0.059444444	0.113888889	0	0.053611111	0	0	0.073333333	1.5	0.17	0	0.132576	1.21475236566241
"4130"	2128	445	1	5	1	3	6	1	1	1	2012	4	30	1	15.41666667	35	1	1	0	505	0.148333333	0.054722222	0.106944444	0	0.021666667	0	0	0.038888889	1.5	0.09	0	0.164286	1.06560342319147
"4131"	24575	5296	1	0	2	3	1	4	0	1	2013	2	2	6	11	18	1	0	1	3500	0.7775	0.218333333	0.079166667	0	0.173611111	0.168055556	1	0.139722222	0	0.5	0	0.121272	1.06560342319147
"4132"	71059	15379	1	0	3	3	1	1	1	3	2014	10	25	6	12.5	34	1	0	1	10406	2.332222222	0.730833333	0.293055556	0.333333333	0	0	0	0.591388889	2.8	1.73	10.5	0.494129	1.06560342319147
"4133"	209	43	0	2	3	3	6	5	0	1	2012	4	3	2	13.5	43	0	1	0	1541	0.360277778	0.116944444	0.129444444	0	0.091944444	0	0	0.093333333	0	0.23	0	0.267857	0.848964507070372
"4134"	36091	7703	3	0	4	3	1	1	1	2	2013	7	14	7	12	21	0	0	1	2513	0.649444444	0.178611111	0.190833333	0	0.1025	0	0	0.133611111	1.5	0.42	0	0.160083	1.21475236566241
"4135"	24380	5257	0	0	3	1	1	1	1	1	2013	1	31	4	6.166666667	45	0	1	2	21584	4.900555556	1.562777778	0.193055556	0.65	0.066666667	0.133333333	1	1.101666667	5.4	3.38	10.5	0.610943	0.848964507070372
"4136"	49014	10453	0	1	3	4	2	1	1	2	2013	12	18	3	10.75	36	0	1	2	11463	2.773333333	0.871944444	0.040555556	0.466666667	0	0.1	1	0.876666667	2.8	2.1	10.5	0.730355	1.21475236566241
"4137"	46540	9933	2	0	3	1	1	1	1	2	2013	11	20	3	7.666666667	40	1	0	1	2642	0.604444444	0.156388889	0.165833333	0	0.172222222	0	0	0.148055556	1.5	0.42	0	0.309568	1.06560342319147
